Name	CheckpointCER	LearningIteration	TrainingIteration	EvalCER	IterationCER	SubtrainerCER
		128655	1086200		0.115000	
		128658	1086300		0.099000	
		128665	1086400		0.100000	
		128673	1086500		0.118000	
		128677	1086600		0.118000	
		128684	1086700		0.126000	
		128691	1086800		0.131000	
		128694	1086900		0.127000	
		128699	1087000		0.133000	
		128708	1087100		0.152000	
		128711	1087200		0.153000	
		128713	1087300		0.154000	
		128724	1087400		0.163000	
		128727	1087500		0.136000	
		128734	1087600		0.138000	
		128738	1087700		0.136000	
		128742	1087800		0.129000	
		128748	1087900		0.138000	
		128757	1088000		0.139000	
		128768	1088100		0.135000	
		128772	1088200		0.134000	
		128775	1088300		0.137000	
		128776	1088400		0.119000	
		128781	1088500		0.124000	
		128783	1088600		0.113000	
		128790	1088700		0.106000	
		128793	1088800		0.105000	
		128797	1088900		0.100000	
		128804	1089000		0.104000	
		128808	1089100		0.086000	
		128813	1089200		0.094000	
		128817	1089300		0.096000	
		128820	1089400		0.097000	
		128823	1089500		0.096000	
		128827	1089600		0.102000	
		128834	1089700		0.107000	
		128840	1089800		0.112000	
		128843	1089900		0.110000	
		128847	1090000		0.103000	
		128855	1090100		0.107000	
		128859	1090200		0.102000	
		128861	1090300		0.097000	
		128866	1090400		0.101000	
		128873	1090500		0.107000	
		128881	1090600		0.112000	
		128890	1090700		0.116000	
		128896	1090800		0.127000	
		128903	1090900		0.140000	
		128908	1091000		0.140000	
		128914	1091100		0.143000	
		128922	1091200		0.154000	
		128925	1091300		0.151000	
		128930	1091400		0.153000	
		128934	1091500		0.144000	
		128944	1091600		0.150000	
		128953	1091700		0.149000	
		128956	1091800		0.128000	
		128965	1091900		0.124000	
		128970	1092000		0.127000	
		128974	1092100		0.121000	
		128978	1092200		0.111000	
		128984	1092300		0.116000	
		128988	1092400		0.114000	
		128991	1092500		0.113000	
		128996	1092600		0.097000	
		129002	1092700		0.089000	
		129006	1092800		0.091000	
		129008	1092900		0.083000	
		129011	1093000		0.080000	
		129014	1093100		0.076000	
		129017	1093200		0.070000	
		129022	1093300		0.068000	
		129027	1093400		0.068000	
		129038	1093500		0.088000	
		129042	1093600		0.096000	
		129048	1093700		0.096000	
		129052	1093800		0.098000	
		129058	1093900		0.102000	
		129063	1094000		0.104000	
		129070	1094100		0.111000	
		129075	1094200		0.119000	
		129077	1094300		0.115000	
		129080	1094400		0.110000	
		129088	1094500		0.105000	
		129096	1094600		0.130000	
		129103	1094700		0.132000	
		129109	1094800		0.135000	
		129112	1094900		0.127000	
		129116	1095000		0.124000	
		129121	1095100		0.124000	
		129124	1095200		0.118000	
		129129	1095300		0.131000	
		129133	1095400		0.135000	
		129140	1095500		0.142000	
		129147	1095600		0.130000	
		129150	1095700		0.123000	
		129151	1095800		0.114000	
		129160	1095900		0.135000	
		129165	1096000		0.137000	
		129170	1096100		0.139000	
		129179	1096200		0.149000	
		129183	1096300		0.143000	
		129188	1096400		0.151000	
		129193	1096500		0.132000	
		129201	1096600		0.131000	
		129206	1096700		0.136000	
		129213	1096800		0.148000	
		129216	1096900		0.129000	
		129222	1097000		0.131000	
		129222	1097100		0.118000	
		129226	1097200		0.109000	
		129230	1097300		0.111000	
		129235	1097400		0.103000	
		129243	1097500		0.115000	
		129250	1097600		0.106000	
		129254	1097700		0.106000	
		129260	1097800		0.109000	
		129266	1097900		0.112000	
		129274	1098000		0.112000	
		129281	1098100		0.126000	
		129285	1098200		0.124000	
		129290	1098300		0.129000	
		129296	1098400		0.128000	
		129301	1098500		0.120000	
		129306	1098600		0.113000	
		129309	1098700		0.112000	
		129311	1098800		0.100000	
		129318	1098900		0.105000	
		129333	1099000		0.128000	
		129338	1099100		0.126000	
		129342	1099200		0.135000	
		129351	1099300		0.142000	
		129353	1099400		0.136000	
		129357	1099500		0.131000	
		129359	1099600		0.132000	
		129362	1099700		0.132000	
		129369	1099800		0.141000	
		129373	1099900		0.133000	
		129377	1100000		0.105000	
		129380	1100100		0.099000	
		129383	1100200		0.089000	
		129386	1100300		0.073000	
		129392	1100400		0.091000	
		129399	1100500		0.103000	
		129404	1100600		0.102000	
		129409	1100700		0.107000	
		129413	1100800		0.103000	
		129418	1100900		0.115000	
		129422	1101000		0.116000	
		129428	1101100		0.127000	
		129435	1101200		0.136000	
		129440	1101300		0.134000	
		129444	1101400		0.130000	
		129448	1101500		0.120000	
		129452	1101600		0.119000	
		129460	1101700		0.126000	
		129467	1101800		0.140000	
		129468	1101900		0.123000	
		129472	1102000		0.123000	
		129479	1102100		0.117000	
		129483	1102200		0.114000	
		129488	1102300		0.120000	
		129492	1102400		0.108000	
		129496	1102500		0.111000	
		129501	1102600		0.115000	
		129503	1102700		0.097000	
		129507	1102800		0.085000	
		129512	1102900		0.093000	
		129518	1103000		0.094000	
		129526	1103100		0.099000	
		129530	1103200		0.102000	
		129534	1103300		0.097000	
		129539	1103400		0.097000	
		129545	1103500		0.102000	
		129552	1103600		0.104000	
		129557	1103700		0.107000	
		129562	1103800		0.107000	
		129570	1103900		0.107000	
		129573	1104000		0.103000	
		129580	1104100		0.104000	
		129586	1104200		0.105000	
		129591	1104300		0.105000	
		129594	1104400		0.105000	
		129594	1104500		0.089000	
		129598	1104600		0.085000	
		129603	1104700		0.091000	
		129610	1104800		0.104000	
		129613	1104900		0.098000	
		129617	1105000		0.112000	
		129623	1105100		0.105000	
		129627	1105200		0.099000	
		129629	1105300		0.098000	
		129634	1105400		0.102000	
		129639	1105500		0.119000	
		129642	1105600		0.121000	
		129644	1105700		0.115000	
		129647	1105800		0.099000	
		129652	1105900		0.112000	
		129657	1106000		0.098000	
		129661	1106100		0.097000	
		129666	1106200		0.100000	
		129668	1106300		0.098000	
		129675	1106400		0.101000	
		129678	1106500		0.094000	
		129687	1106600		0.105000	
		129691	1106700		0.111000	
		129699	1106800		0.140000	
		129702	1106900		0.131000	
		129705	1107000		0.134000	
		129710	1107100		0.133000	
		129715	1107200		0.137000	
		129718	1107300		0.137000	
		129724	1107400		0.135000	
		129727	1107500		0.135000	
		129733	1107600		0.121000	
		129736	1107700		0.118000	
		129740	1107800		0.087000	
		129745	1107900		0.092000	
		129751	1108000		0.098000	
		129755	1108100		0.099000	
		129759	1108200		0.095000	
		129761	1108300		0.096000	
		129765	1108400		0.096000	
		129769	1108500		0.099000	
		129773	1108600		0.100000	
		129779	1108700		0.132000	
		129790	1108800		0.151000	
		129796	1108900		0.147000	
		129799	1109000		0.157000	
		129801	1109100		0.155000	
		129806	1109200		0.161000	
		129811	1109300		0.168000	
		129817	1109400		0.169000	
		129824	1109500		0.174000	
		129829	1109600		0.177000	
		129834	1109700		0.157000	
		129839	1109800		0.144000	
		129844	1109900		0.148000	
		129852	1110000		0.148000	
		129859	1110100		0.155000	
		129863	1110200		0.149000	
		129873	1110300		0.162000	
		129880	1110400		0.160000	
		129887	1110500		0.160000	
		129892	1110600		0.156000	
		129898	1110700		0.152000	
		129905	1110800		0.152000	
		129911	1110900		0.148000	
		129914	1111000		0.134000	
		129919	1111100		0.126000	
		129924	1111200		0.123000	
		129928	1111300		0.109000	
		129936	1111400		0.122000	
		129941	1111500		0.115000	
		129945	1111600		0.113000	
		129954	1111700		0.119000	
		129966	1111800		0.133000	
		129975	1111900		0.143000	
		129981	1112000		0.146000	
		129984	1112100		0.144000	
		129994	1112200		0.155000	
		129996	1112300		0.152000	
		130002	1112400		0.138000	
		130009	1112500		0.139000	
		130014	1112600		0.146000	
		130021	1112700		0.140000	
		130029	1112800		0.129000	
		130035	1112900		0.120000	
		130041	1113000		0.118000	
		130047	1113100		0.125000	
		130048	1113200		0.111000	
		130053	1113300		0.116000	
		130058	1113400		0.119000	
		130062	1113500		0.117000	
		130067	1113600		0.115000	
		130072	1113700		0.115000	
		130080	1113800		0.117000	
		130083	1113900		0.118000	
		130087	1114000		0.115000	
		130090	1114100		0.109000	
		130092	1114200		0.105000	
		130097	1114300		0.103000	
		130102	1114400		0.120000	
		130106	1114500		0.119000	
		130110	1114600		0.122000	
		130116	1114700		0.121000	
		130119	1114800		0.110000	
		130130	1114900		0.161000	
		130138	1115000		0.174000	
		130143	1115100		0.176000	
		130148	1115200		0.184000	
		130153	1115300		0.182000	
		130157	1115400		0.163000	
		130161	1115500		0.164000	
		130164	1115600		0.159000	
		130166	1115700		0.149000	
		130172	1115800		0.153000	
		130180	1115900		0.103000	
		130187	1116000		0.095000	
		130189	1116100		0.096000	
		130198	1116200		0.108000	
		130203	1116300		0.109000	
		130210	1116400		0.106000	
		130216	1116500		0.107000	
		130221	1116600		0.113000	
		130224	1116700		0.115000	
		130229	1116800		0.112000	
		130233	1116900		0.106000	
		130238	1117000		0.098000	
		130246	1117100		0.104000	
		130253	1117200		0.101000	
		130256	1117300		0.096000	
		130260	1117400		0.098000	
		130263	1117500		0.094000	
		130267	1117600		0.087000	
		130272	1117700		0.091000	
		130282	1117800		0.108000	
		130285	1117900		0.120000	
		130294	1118000		0.130000	
		130300	1118100		0.135000	
		130305	1118200		0.126000	
		130309	1118300		0.128000	
		130310	1118400		0.122000	
		130316	1118500		0.129000	
		130324	1118600		0.144000	
		130328	1118700		0.142000	
		130336	1118800		0.135000	
		130339	1118900		0.135000	
		130344	1119000		0.128000	
		130346	1119100		0.114000	
		130352	1119200		0.115000	
		130355	1119300		0.115000	
		130359	1119400		0.123000	
		130363	1119500		0.118000	
		130366	1119600		0.108000	
		130373	1119700		0.115000	
		130384	1119800		0.123000	
		130390	1119900		0.115000	
		130392	1120000		0.107000	
		130396	1120100		0.112000	
		130401	1120200		0.114000	
		130404	1120300		0.115000	
		130407	1120400		0.116000	
		130410	1120500		0.114000	
		130416	1120600		0.112000	
		130423	1120700		0.109000	
		130430	1120800		0.099000	
		130437	1120900		0.104000	
		130441	1121000		0.117000	
		130447	1121100		0.116000	
		130449	1121200		0.104000	
		130453	1121300		0.103000	
		130456	1121400		0.099000	
		130462	1121500		0.100000	
		130468	1121600		0.103000	
		130471	1121700		0.100000	
		130477	1121800		0.096000	
		130481	1121900		0.086000	
		130483	1122000		0.077000	
		130488	1122100		0.076000	
		130490	1122200		0.081000	
		130493	1122300		0.082000	
		130501	1122400		0.091000	
		130508	1122500		0.091000	
		130515	1122600		0.122000	
		130525	1122700		0.139000	
		130529	1122800		0.167000	
		130538	1122900		0.188000	
		130543	1123000		0.193000	
		130546	1123100		0.189000	
		130550	1123200		0.189000	
		130552	1123300		0.186000	
		130557	1123400		0.184000	
		130565	1123500		0.193000	
		130574	1123600		0.167000	
		130581	1123700		0.150000	
		130589	1123800		0.127000	
		130597	1123900		0.119000	
		130602	1124000		0.121000	
		130609	1124100		0.142000	
		130612	1124200		0.150000	
		130617	1124300		0.155000	
		130623	1124400		0.157000	
		130629	1124500		0.152000	
		130635	1124600		0.148000	
		130646	1124700		0.173000	
		130656	1124800		0.175000	
		130661	1124900		0.168000	
		130664	1125000		0.173000	
		130669	1125100		0.157000	
		130675	1125200		0.153000	
		130679	1125300		0.155000	
		130684	1125400		0.148000	
		130685	1125500		0.134000	
		130690	1125600		0.131000	
		130699	1125700		0.113000	
		130704	1125800		0.105000	
		130707	1125900		0.102000	
		130713	1126000		0.093000	
		130717	1126100		0.096000	
		130724	1126200		0.100000	
		130731	1126300		0.110000	
		130736	1126400		0.112000	
		130739	1126500		0.113000	
		130742	1126600		0.111000	
		130743	1126700		0.099000	
		130746	1126800		0.096000	
		130753	1126900		0.105000	
		130758	1127000		0.103000	
		130765	1127100		0.104000	
		130772	1127200		0.105000	
		130778	1127300		0.095000	
		130781	1127400		0.092000	
		130784	1127500		0.099000	
		130792	1127600		0.103000	
		130795	1127700		0.108000	
		130799	1127800		0.109000	
		130805	1127900		0.113000	
		130812	1128000		0.124000	
		130816	1128100		0.119000	
		130823	1128200		0.119000	
		130827	1128300		0.115000	
		130834	1128400		0.126000	
		130839	1128500		0.131000	
		130842	1128600		0.129000	
		130844	1128700		0.124000	
		130852	1128800		0.130000	
		130857	1128900		0.122000	
		130861	1129000		0.114000	
		130865	1129100		0.116000	
		130867	1129200		0.109000	
		130873	1129300		0.122000	
		130877	1129400		0.117000	
		130884	1129500		0.121000	
		130893	1129600		0.131000	
		130899	1129700		0.146000	
		130907	1129800		0.153000	
		130911	1129900		0.149000	
		130914	1130000		0.148000	
		130919	1130100		0.140000	
		130921	1130200		0.136000	
		130926	1130300		0.128000	
		130932	1130400		0.124000	
		130938	1130500		0.120000	
		130944	1130600		0.109000	
		130950	1130700		0.106000	
		130957	1130800		0.096000	
		130966	1130900		0.122000	
		130973	1131000		0.134000	
		130985	1131100		0.151000	
		130995	1131200		0.186000	
		130998	1131300		0.180000	
		131004	1131400		0.179000	
		131009	1131500		0.179000	
		131014	1131600		0.179000	
		131021	1131700		0.178000	
		131026	1131800		0.176000	
		131028	1131900		0.148000	
		131031	1132000		0.136000	
		131037	1132100		0.129000	
		131046	1132200		0.110000	
		131050	1132300		0.107000	
		131054	1132400		0.105000	
		131060	1132500		0.102000	
		131068	1132600		0.112000	
		131077	1132700		0.116000	
		131080	1132800		0.109000	
		131083	1132900		0.116000	
		131086	1133000		0.116000	
		131088	1133100		0.106000	
		131095	1133200		0.099000	
		131099	1133300		0.103000	
		131105	1133400		0.107000	
		131110	1133500		0.108000	
		131114	1133600		0.095000	
		131121	1133700		0.121000	
		131129	1133800		0.132000	
		131133	1133900		0.126000	
		131137	1134000		0.148000	
		131142	1134100		0.157000	
		131145	1134200		0.154000	
		131147	1134300		0.154000	
		131154	1134400		0.156000	
		131159	1134500		0.156000	
		131167	1134600		0.172000	
		131173	1134700		0.142000	
		131176	1134800		0.135000	
		131179	1134900		0.138000	
		131182	1135000		0.114000	
		131192	1135100		0.121000	
		131199	1135200		0.129000	
		131201	1135300		0.126000	
		131207	1135400		0.125000	
		131214	1135500		0.129000	
		131216	1135600		0.106000	
		131223	1135700		0.113000	
		131228	1135800		0.116000	
		131231	1135900		0.113000	
		131234	1136000		0.116000	
		131236	1136100		0.102000	
		131241	1136200		0.093000	
		131246	1136300		0.097000	
		131252	1136400		0.122000	
		131260	1136500		0.131000	
		131266	1136600		0.145000	
		131275	1136700		0.147000	
		131280	1136800		0.145000	
		131283	1136900		0.146000	
		131288	1137000		0.148000	
		131292	1137100		0.152000	
		131295	1137200		0.149000	
		131300	1137300		0.154000	
		131302	1137400		0.119000	
		131309	1137500		0.110000	
		131310	1137600		0.097000	
		131317	1137700		0.085000	
		131322	1137800		0.091000	
		131328	1137900		0.096000	
		131333	1138000		0.089000	
		131341	1138100		0.099000	
		131346	1138200		0.111000	
		131355	1138300		0.117000	
		131361	1138400		0.125000	
		131367	1138500		0.121000	
		131372	1138600		0.132000	
		131379	1138700		0.137000	
		131383	1138800		0.130000	
		131389	1138900		0.129000	
		131393	1139000		0.133000	
		131399	1139100		0.125000	
		131403	1139200		0.117000	
		131407	1139300		0.102000	
		131417	1139400		0.116000	
		131425	1139500		0.122000	
		131429	1139600		0.115000	
		131435	1139700		0.114000	
		131441	1139800		0.121000	
		131446	1139900		0.122000	
		131452	1140000		0.124000	
		131454	1140100		0.118000	
		131457	1140200		0.115000	
		131462	1140300		0.120000	
		131466	1140400		0.109000	
		131472	1140500		0.104000	
		131477	1140600		0.109000	
		131484	1140700		0.113000	
		131488	1140800		0.111000	
		131492	1140900		0.110000	
		131497	1141000		0.114000	
		131504	1141100		0.127000	
		131510	1141200		0.135000	
		131518	1141300		0.157000	
		131521	1141400		0.151000	
		131530	1141500		0.160000	
		131533	1141600		0.158000	
		131538	1141700		0.148000	
		131544	1141800		0.145000	
		131549	1141900		0.140000	
		131552	1142000		0.137000	
		131555	1142100		0.127000	
		131562	1142200		0.126000	
		131565	1142300		0.100000	
		131573	1142400		0.180000	
		131579	1142500		0.171000	
		131584	1142600		0.168000	
		131588	1142700		0.170000	
		131588	1142800		0.161000	
		131592	1142900		0.167000	
		131595	1143000		0.166000	
		131599	1143100		0.169000	
		131601	1143200		0.159000	
		131606	1143300		0.167000	
		131610	1143400		0.087000	
		131617	1143500		0.093000	
		131620	1143600		0.088000	
		131623	1143700		0.085000	
		131629	1143800		0.099000	
		131631	1143900		0.093000	
		131637	1144000		0.097000	
		131646	1144100		0.108000	
		131652	1144200		0.121000	
		131658	1144300		0.119000	
		131660	1144400		0.119000	
		131665	1144500		0.114000	
		131675	1144600		0.128000	
		131683	1144700		0.139000	
		131688	1144800		0.137000	
		131690	1144900		0.136000	
		131692	1145000		0.124000	
		131696	1145100		0.111000	
		131702	1145200		0.109000	
		131707	1145300		0.117000	
		131714	1145400		0.121000	
		131721	1145500		0.123000	
		131724	1145600		0.115000	
		131729	1145700		0.112000	
		131737	1145800		0.116000	
		131744	1145900		0.130000	
		131753	1146000		0.148000	
		131761	1146100		0.160000	
		131764	1146200		0.153000	
		131771	1146300		0.146000	
		131776	1146400		0.146000	
		131783	1146500		0.149000	
		131790	1146600		0.156000	
		131793	1146700		0.148000	
